0,0
0.068965517241379,0
0.137931034482759,0
0.206896551724138,0
0.275862068965517,0
0.344827586206897,0
0.413793103448276,0
0.482758620689655,0
0.551724137931034,0
0.620689655172414,0
0.689655172413793,0
0.758620689655172,0
0.827586206896552,0
0.896551724137931,0
0.96551724137931,0
1.03448275862069,0
1.10344827586207,0
1.17241379310345,0
1.24137931034483,0
1.31034482758621,0
1.37931034482759,0
1.44827586206897,0
1.51724137931034,0
1.58620689655172,0
1.6551724137931,0
1.72413793103448,0
1.79310344827586,0
1.86206896551724,0
1.93103448275862,0
2,0
2,0
2.10827781717084,-0.002933172297752
2.21623803684788,-0.011724085691281
2.32356399310553,-0.026346954916948
2.42994088042205,-0.046758888579827
2.53505667705844,-0.072900014961555
2.63860306027196,-0.104693657634396
2.74027631067983,-0.142046560366418
2.83977820312053,-0.184849160658087
2.93681688139958,-0.232975911107955
3.03110771435405,-0.286285647664823
3.12237413072477,-0.34462200368622
3.21034843038753,-0.407813868588714
3.29477256956366,-0.475675889744728
3.37539891770685,-0.548009016153739
3.45199098384626,-0.624601082293154
3.52432411025527,-0.705227430436346
3.59218613141129,-0.78965156961247
3.65537799631378,-0.877625869275236
3.71371435233518,-0.968892285645957
3.76702408889205,-1.06318311860042
3.81515083934191,-1.16022179687947
3.85795343963358,-1.25972368932017
3.8953063423656,-1.36139693972804
3.92709998503845,-1.46494332294156
3.95324111142017,-1.57005911957795
3.97365304508305,-1.67643600689447
3.98827591430872,-1.78376196315212
3.99706682770225,-1.89172218282916
4,-2
4,-2
4,-2.10344827586207
4,-2.20689655172414
4,-2.31034482758621
4,-2.41379310344828
4,-2.51724137931034
4,-2.62068965517241
4,-2.72413793103448
4,-2.82758620689655
4,-2.93103448275862
4,-3.03448275862069
4,-3.13793103448276
4,-3.24137931034483
4,-3.3448275862069
4,-3.44827586206897
4,-3.55172413793103
4,-3.6551724137931
4,-3.75862068965517
4,-3.86206896551724
4,-3.96551724137931
4,-4.06896551724138
4,-4.17241379310345
4,-4.27586206896552
4,-4.37931034482759
4,-4.48275862068966
4,-4.58620689655172
4,-4.68965517241379
4,-4.79310344827586
4,-4.89655172413793
4,-5
4,-5
3.99706682770225,-5.10827781717083
3.98827591430872,-5.21623803684788
3.97365304508305,-5.32356399310553
3.95324111142017,-5.42994088042205
3.92709998503845,-5.53505667705844
3.89530634236561,-5.63860306027196
3.85795343963358,-5.74027631067983
3.81515083934191,-5.83977820312053
3.76702408889205,-5.93681688139958
3.71371435233518,-6.03110771435404
3.65537799631378,-6.12237413072476
3.59218613141129,-6.21034843038753
3.52432411025528,-6.29477256956365
3.45199098384626,-6.37539891770684
3.37539891770685,-6.45199098384626
3.29477256956366,-6.52432411025527
3.21034843038753,-6.59218613141129
3.12237413072477,-6.65537799631378
3.03110771435405,-6.71371435233518
2.93681688139958,-6.76702408889204
2.83977820312053,-6.81515083934191
2.74027631067983,-6.85795343963358
2.63860306027196,-6.8953063423656
2.53505667705845,-6.92709998503845
